id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
dWc0ijADaD6ZdclJ5LqQdg,paolas-restaurant-new-york,Paola's Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/z9yEs5B_TjmjL2Z6RUOXww/o.jpg,False,https://www.yelp.com/biz/paolas-restaurant-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,182,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.7846546580287, 'longitude': -73.9558692276478}",[],$$$,"{'address1': '1295 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1295 Madison Ave', 'New York, NY 10128']}",+12127941890,(212) 794-1890,9383.702723413677
cwr8Mq0C2Pt0qUMj5CT8zg,valbella-midtown-manhattan,Valbella Midtown,https://s3-media4.fl.yelpcdn.com/bphoto/OKpEwC5Oo2ZjMaqZVTsm7A/o.jpg,False,https://www.yelp.com/biz/valbella-midtown-manhattan?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,67,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.5,"{'latitude': 40.7602446, 'longitude': -73.9748551}",[],$$$,"{'address1': '11 E 53rd St', 'address2': '', 'address3': '', 'city': 'Manhattan', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['11 E 53rd St', 'Manhattan, NY 10022']}",+12128888955,(212) 888-8955,6309.721787091144
s9yeu2AneMTK4zRI96RzlQ,margheritas-hoboken,Margherita's,https://s3-media4.fl.yelpcdn.com/bphoto/UzjNvH0qPgthXjGMzDGl6A/o.jpg,False,https://www.yelp.com/biz/margheritas-hoboken?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,343,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.74594, 'longitude': -74.02855}","['delivery', 'pickup']",$$,"{'address1': '740 Washington St', 'address2': 'Ste 1', 'address3': '', 'city': 'Hoboken', 'zip_code': '07030', 'country': 'US', 'state': 'NJ', 'display_address': ['740 Washington St', 'Ste 1', 'Hoboken, NJ 07030']}",+12012222400,(201) 222-2400,5353.099712304658
oOr6Ta5gZyDl6PyZ1cq7pg,east-village-pizza-new-york,East Village Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/JovsXYGUD7K98X-dWrPzYw/o.jpg,False,https://www.yelp.com/biz/east-village-pizza-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,289,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.728199, 'longitude': -73.985182}","['delivery', 'pickup']",$,"{'address1': '145 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['145 1st Ave', 'New York, NY 10003']}",+12125294545,(212) 529-4545,2643.8575043591286
unjqnjSjpdGyP2Gqg0qJVA,marcellino-tratoria-and-pizzeria-new-york-2,marcellino tratoria & pizzeria,https://s3-media4.fl.yelpcdn.com/bphoto/yMdlrz8XgfX_pj4UNdRk8Q/o.jpg,False,https://www.yelp.com/biz/marcellino-tratoria-and-pizzeria-new-york-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,54,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.72066, 'longitude': -73.99666}","['delivery', 'pickup']",$$,"{'address1': '178 Mulberry St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['178 Mulberry St', 'New York, NY 10012']}",+16469984576,(646) 998-4576,1702.9244297872103
2MuvmwOuwvGOWkBimhniLA,la-bellezza-new-york,La Bellezza,https://s3-media3.fl.yelpcdn.com/bphoto/QCMRySXEIqJv_B6LJ55muA/o.jpg,False,https://www.yelp.com/biz/la-bellezza-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,270,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.7557792663574, 'longitude': -73.9720153808594}","['delivery', 'pickup']",$,"{'address1': '145 E 49th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['145 E 49th St', 'New York, NY 10017']}",+12128713223,(212) 871-3223,5906.839810931162
kR_YpqhY8OxWhM_Ile1QZw,san-remo-pizzeria-and-restaurant-brooklyn,San Remo Pizzeria & Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/FUrXrKpmBub7KDwKcecspw/o.jpg,False,https://www.yelp.com/biz/san-remo-pizzeria-and-restaurant-brooklyn?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,192,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.64081, 'longitude': -73.96493}","['delivery', 'pickup']",$,"{'address1': '1408 Cortelyou Rd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['1408 Cortelyou Rd', 'Brooklyn, NY 11226']}",+17182824915,(718) 282-4915,7606.5912505575
0UIUQWmwf_yxyygLXPQ0Hw,mimmo-cucina-italiana-new-york,Mimmo Cucina Italiana,https://s3-media2.fl.yelpcdn.com/bphoto/ZOjz2WckJl6fIr2HMB2new/o.jpg,False,https://www.yelp.com/biz/mimmo-cucina-italiana-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,97,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.77764, 'longitude': -73.94565}","['delivery', 'pickup']",$$,"{'address1': '1690 York Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1690 York Ave', 'New York, NY 10128']}",+19174095820,(917) 409-5820,9011.674765968395
V89tx7_QRzSq0GCvhdOCQA,rustico-cooking-new-york,Rustico Cooking,https://s3-media1.fl.yelpcdn.com/bphoto/JFQ168sT9TQ0ZmhdKWY6vA/o.jpg,False,https://www.yelp.com/biz/rustico-cooking-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,57,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cookingschools', 'title': 'Cooking Schools'}]",3.5,"{'latitude': 40.7522224397433, 'longitude': -73.9842870476505}",[],$$$$,"{'address1': '40 W 39th St', 'address2': '', 'address3': '3d Fl', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['40 W 39th St', '3d Fl', 'New York, NY 10018']}",+19176021519,(917) 602-1519,5269.319089200648
LbgBFEdSkWyQ06rGN1t4uQ,gelateria-gentile-williamsburg,Gelateria Gentile,https://s3-media4.fl.yelpcdn.com/bphoto/UUQcCNhjnvWlFi2JhvJmIg/o.jpg,False,https://www.yelp.com/biz/gelateria-gentile-williamsburg?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,165,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'creperies', 'title': 'Creperies'}]",4.5,"{'latitude': 40.7161757, 'longitude': -73.9637628}","['delivery', 'pickup']",$,"{'address1': '253 Wythe Ave', 'address2': '', 'address3': '', 'city': 'Williamsburg', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['253 Wythe Ave', 'Williamsburg, NY 11249']}",+13475990646,(347) 599-0646,2836.4950608410113
2F0onUXsdSunj3FN7YsxBw,arthur-avenue-new-york,Arthur Avenue,https://s3-media2.fl.yelpcdn.com/bphoto/EmoSYKPPd3gY9lKezd2aeQ/o.jpg,False,https://www.yelp.com/biz/arthur-avenue-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,8,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.8558807373047, 'longitude': -73.8874588012695}",[],,"{'address1': '', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY']}",,,18992.90934096827
Z6WOPnG83sgn65SmeyGqAw,l-artista-italian-kitchen-and-bar-new-york,L'Artista Italian Kitchen & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/ZVv62O2qvimKgV3qyXfhCw/o.jpg,False,https://www.yelp.com/biz/l-artista-italian-kitchen-and-bar-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,13,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.824373, 'longitude': -73.948669}","['delivery', 'pickup']",,"{'address1': '142 Hamilton Pl', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['142 Hamilton Pl', 'New York, NY 10031']}",+16468580312,(646) 858-0312,13771.101065854482
ZOfk6Ao0db5icjc0WEq7zg,bacchus-bistro-and-wine-bar-brooklyn-2,Bacchus Bistro & Wine Bar,https://s3-media3.fl.yelpcdn.com/bphoto/8Wiromw_MWgSa_Fh0kB-PQ/o.jpg,False,https://www.yelp.com/biz/bacchus-bistro-and-wine-bar-brooklyn-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,484,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.68692, 'longitude': -73.98437}","['delivery', 'pickup']",$$,"{'address1': '409-411 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['409-411 Atlantic Ave', 'Brooklyn, NY 11217']}",+17188521572,(718) 852-1572,2219.7594386413657
kqauSzyRmynMhIbFDZ6X7A,sergimmo-salumeria-whitestone,Sergimmo Salumeria,https://s3-media2.fl.yelpcdn.com/bphoto/QT7F8widJ1u64ThLAgY4jg/o.jpg,False,https://www.yelp.com/biz/sergimmo-salumeria-whitestone?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,22,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.789349240955, 'longitude': -73.8123922222901}","['delivery', 'pickup']",,"{'address1': '150-39 14th Ave', 'address2': '', 'address3': None, 'city': 'Whitestone', 'zip_code': '11357', 'country': 'US', 'state': 'NY', 'display_address': ['150-39 14th Ave', 'Whitestone, NY 11357']}",+17189394357,(718) 939-4357,17940.224570085953
aca-2JNOr0_65Idz4dnm1g,roma-pizza-and-restaurant-brooklyn,Roma Pizza & Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/odMEFw8Ny5ShlcDpZ0fLLg/o.jpg,False,https://www.yelp.com/biz/roma-pizza-and-restaurant-brooklyn?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,179,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.674609, 'longitude': -73.975037}","['delivery', 'pickup']",$,"{'address1': '85 7th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['85 7th Ave', 'Brooklyn, NY 11217']}",+17187837334,(718) 783-7334,3793.746352859504
JnFV_qz7uWbLTY80K89J7Q,emmetts-new-york-2,Emmett's,https://s3-media2.fl.yelpcdn.com/bphoto/HYRCZvifmipKhOh7_4-Pog/o.jpg,False,https://www.yelp.com/biz/emmetts-new-york-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,504,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.727303, 'longitude': -74.00243}","['delivery', 'pickup']",$$,"{'address1': '50 Macdougal St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['50 Macdougal St', 'New York, NY 10012']}",+19176393571,(917) 639-3571,2525.403139418779
qx0CdTCbAM7Dzas1naOaeA,d-coluccio-and-sons-brooklyn,D. Coluccio & Sons,https://s3-media1.fl.yelpcdn.com/bphoto/OJdo2nBR71TaO4zSjEtRhA/o.jpg,False,https://www.yelp.com/biz/d-coluccio-and-sons-brooklyn?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,55,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'cheese', 'title': 'Cheese Shops'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.62974, 'longitude': -74.00029}",[],$$,"{'address1': '1214-20 60th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11219', 'country': 'US', 'state': 'NY', 'display_address': ['1214-20 60th St', 'Brooklyn, NY 11219']}",+17184366700,(718) 436-6700,8446.606643214049
xlnND-F94Z5OlXlq-bqrhg,benateris-italian-gourmet-deli-college-point-3,Benateri's Italian Gourmet Deli,https://s3-media2.fl.yelpcdn.com/bphoto/q4PvFMEsYJbccImJpEeFhQ/o.jpg,False,https://www.yelp.com/biz/benateris-italian-gourmet-deli-college-point-3?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,139,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.7859427, 'longitude': -73.8385427}","['pickup', 'delivery']",$$,"{'address1': '129-21 14th Ave', 'address2': '', 'address3': '', 'city': 'College Point', 'zip_code': '11356', 'country': 'US', 'state': 'NY', 'display_address': ['129-21 14th Ave', 'College Point, NY 11356']}",+17184459240,(718) 445-9240,15887.669846645285
dbCTJp9ENDVIquxBWONzWQ,pomodoro-new-york-2,Pomodoro,https://s3-media1.fl.yelpcdn.com/bphoto/lkQTD4ZL1aEFZMeGSh64wA/o.jpg,False,https://www.yelp.com/biz/pomodoro-new-york-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,120,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.75624, 'longitude': -73.9939}","['pickup', 'delivery']",$$,"{'address1': '518 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['518 9th Ave', 'New York, NY 10018']}",+12122397019,(212) 239-7019,5649.745129315644
wq43ljNSuSMG81qKHE7YpQ,sant-ambroeus-west-village-new-york,Sant Ambroeus West Village,https://s3-media1.fl.yelpcdn.com/bphoto/FuXz9nH5jF-4igMXe4viwQ/o.jpg,False,https://www.yelp.com/biz/sant-ambroeus-west-village-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,244,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 40.735428, 'longitude': -74.003142}","['pickup', 'delivery']",$$$,"{'address1': '259 West 4th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['259 West 4th St', 'New York, NY 10014']}",+12126049254,(212) 604-9254,3416.3518963596466
ED2I3t5rOf81cddCsLA4tw,terroir-tribeca-new-york,Terroir Tribeca,https://s3-media4.fl.yelpcdn.com/bphoto/Vuwfta5iVpV3VM6RKb6Xwg/o.jpg,False,https://www.yelp.com/biz/terroir-tribeca-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,286,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.718804998517, 'longitude': -74.0099987815497}","['pickup', 'delivery']",$$,"{'address1': '24 Harrison St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['24 Harrison St', 'New York, NY 10013']}",+12126259463,(212) 625-9463,1989.7860911421576
0wbKQ4HoA1_JybcB9ayOKA,gnoccheria-wall-street-new-york,Gnoccheria Wall Street,https://s3-media4.fl.yelpcdn.com/bphoto/cQ-mXHrDFNk3QtsbV9GPEg/o.jpg,False,https://www.yelp.com/biz/gnoccheria-wall-street-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,35,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.70345, 'longitude': -74.01213}","['pickup', 'delivery']",,"{'address1': '100 Broad St', 'address2': '2nd Floor', 'address3': 'Entrance On Bridge Street', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['100 Broad St', '2nd Floor', 'Entrance On Bridge Street', 'New York, NY 10004']}",+12124224102,(212) 422-4102,1516.8443768505897
WNOUPEZ6J8SZVSaK6Q3e-A,porto-by-antonio-wood-burning-pizza-and-pasta-north-bergen,Porto By Antonio - Wood Burning Pizza & Pasta,https://s3-media4.fl.yelpcdn.com/bphoto/1oRUn2uMP_SpxLhpMaN42w/o.jpg,False,https://www.yelp.com/biz/porto-by-antonio-wood-burning-pizza-and-pasta-north-bergen?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,726,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.8048834508642, 'longitude': -73.9934416639218}","['pickup', 'delivery']",$$,"{'address1': '8921 Old River Rd', 'address2': None, 'address3': '', 'city': 'North Bergen', 'zip_code': '07047', 'country': 'US', 'state': 'NJ', 'display_address': ['8921 Old River Rd', 'North Bergen, NJ 07047']}",+12019417107,(201) 941-7107,11057.286699973189
vzDb6_Zkm4m8O7tNidojjA,pier-76-staten-island-2,Pier 76,https://s3-media4.fl.yelpcdn.com/bphoto/3t7KXZQJt-UjcstyWuobXQ/o.jpg,False,https://www.yelp.com/biz/pier-76-staten-island-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,205,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.640118, 'longitude': -74.0759269}",[],$$,"{'address1': '76 Bay St', 'address2': '', 'address3': '', 'city': 'Staten Island', 'zip_code': '10301', 'country': 'US', 'state': 'NY', 'display_address': ['76 Bay St', 'Staten Island, NY 10301']}",+17184477437,(718) 447-7437,10008.158166392008
FR_E9_Z3WG5HjeIUyTKSWw,antonios-kitchen-east-elmhurst,Antonio's Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/SFwFGHd5bNeMgt_toZnc3g/o.jpg,False,https://www.yelp.com/biz/antonios-kitchen-east-elmhurst?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,136,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 40.7704153034747, 'longitude': -73.8933003575181}","['pickup', 'delivery']",$$,"{'address1': '76-08 21st Ave', 'address2': '', 'address3': '', 'city': 'East Elmhurst', 'zip_code': '11370', 'country': 'US', 'state': 'NY', 'display_address': ['76-08 21st Ave', 'East Elmhurst, NY 11370']}",+17187289200,(718) 728-9200,11149.228969538364
dWc0ijADaD6ZdclJ5LqQdg,paolas-restaurant-new-york,Paola's Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/z9yEs5B_TjmjL2Z6RUOXww/o.jpg,False,https://www.yelp.com/biz/paolas-restaurant-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,182,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.7846546580287, 'longitude': -73.9558692276478}",[],$$$,"{'address1': '1295 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1295 Madison Ave', 'New York, NY 10128']}",+12127941890,(212) 794-1890,9383.702723413677
cwr8Mq0C2Pt0qUMj5CT8zg,valbella-midtown-manhattan,Valbella Midtown,https://s3-media4.fl.yelpcdn.com/bphoto/OKpEwC5Oo2ZjMaqZVTsm7A/o.jpg,False,https://www.yelp.com/biz/valbella-midtown-manhattan?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,67,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.5,"{'latitude': 40.7602446, 'longitude': -73.9748551}",[],$$$,"{'address1': '11 E 53rd St', 'address2': '', 'address3': '', 'city': 'Manhattan', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['11 E 53rd St', 'Manhattan, NY 10022']}",+12128888955,(212) 888-8955,6309.721787091144
8-Ug0Zjs5sL6MARspRJ7CA,bond-45-new-york-2,Bond 45,https://s3-media2.fl.yelpcdn.com/bphoto/CEfwtx0YtfDGog0hWmQ72A/o.jpg,False,https://www.yelp.com/biz/bond-45-new-york-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,715,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.5,"{'latitude': 40.7591637016814, 'longitude': -73.9859788257256}","['pickup', 'delivery']",$$,"{'address1': '221 W 46th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['221 W 46th St', 'New York, NY 10036']}",+12128694545,(212) 869-4545,6014.197940681608
s9yeu2AneMTK4zRI96RzlQ,margheritas-hoboken,Margherita's,https://s3-media4.fl.yelpcdn.com/bphoto/UzjNvH0qPgthXjGMzDGl6A/o.jpg,False,https://www.yelp.com/biz/margheritas-hoboken?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,343,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.74594, 'longitude': -74.02855}","['pickup', 'delivery']",$$,"{'address1': '740 Washington St', 'address2': 'Ste 1', 'address3': '', 'city': 'Hoboken', 'zip_code': '07030', 'country': 'US', 'state': 'NJ', 'display_address': ['740 Washington St', 'Ste 1', 'Hoboken, NJ 07030']}",+12012222400,(201) 222-2400,5353.099712304658
oOr6Ta5gZyDl6PyZ1cq7pg,east-village-pizza-new-york,East Village Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/JovsXYGUD7K98X-dWrPzYw/o.jpg,False,https://www.yelp.com/biz/east-village-pizza-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,289,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.728199, 'longitude': -73.985182}","['pickup', 'delivery']",$,"{'address1': '145 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['145 1st Ave', 'New York, NY 10003']}",+12125294545,(212) 529-4545,2643.8575043591286
unjqnjSjpdGyP2Gqg0qJVA,marcellino-tratoria-and-pizzeria-new-york-2,marcellino tratoria & pizzeria,https://s3-media4.fl.yelpcdn.com/bphoto/yMdlrz8XgfX_pj4UNdRk8Q/o.jpg,False,https://www.yelp.com/biz/marcellino-tratoria-and-pizzeria-new-york-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,54,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.72066, 'longitude': -73.99666}","['pickup', 'delivery']",$$,"{'address1': '178 Mulberry St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['178 Mulberry St', 'New York, NY 10012']}",+16469984576,(646) 998-4576,1702.9244297872103
